SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1643109630.118365, -1.301997, -10.408044, 0.491859, , , , , , 
1643109630.138385, -1.051204, -9.943119, 0.786645, , , , , , 
1643109630.158449, -0.739060, -9.646538, 0.978780, , , , , , 
1643109630.178355, -0.297480, -8.883386, 1.084873, , , , , , 
1643109630.198357, -0.153528, -8.240842, 1.106121, , , , , , 
1643109630.218526, -0.278476, -7.742699, 1.075894, , , , , , 
1643109630.238450, -0.214580, -7.447164, 1.114351, , , , , , 
1643109630.258387, -0.331597, -7.765294, 1.045219, , , , , , 
1643109630.278440, -0.558597, -8.312967, 1.217152, , , , , , 
1643109630.298450, -0.767641, -8.765172, 1.325490, , , , , , 
1643109630.318449, -0.720505, -9.094974, 1.311574, , , , , , 
1643109630.338408, -0.648080, -9.075670, 1.397017, , , , , , 
1643109630.358365, -0.774674, -8.896105, 1.410334, , , , , , 
1643109630.378401, -0.929848, -8.657583, 1.308282, , , , , , 
1643109630.398372, -0.886304, -8.871116, 1.472135, , , , , , 
1643109630.418334, -0.906505, -9.138817, 1.668609, , , , , , 
1643109630.438406, -0.666336, -9.243414, 1.966986, , , , , , 
1643109630.458385, -0.754323, -9.346814, 1.846229, , , , , , 
